Protein		Gene 	SWATH_DCIS_1_1.mzML	SWATH_DCIS_1_2.mzML	SWATH_DCIS_2_1.mzML	SWATH_DCIS_2_2.mzML	SWATH_DCIS_3_1.mzML	SWATH_DCIS_3_2.mzML	SWATH_DCIS_5_1.mzML	SWATH_DCIS_5_2.mzML	SWATH_DCIS_6_1.mzML	SWATH_DCIS_6_2.mzML	SWATH_DCIS_7_1.mzML	SWATH_DCIS_7_2.mzML	SWATH_DCIS_8_1.mzML	SWATH_DCIS_8_2.mzML	SWATH_DCIS_9_1.mzML	SWATH_DCIS_9_2.mzML	SWATH_DCIS_10_1.mzML	SWATH_DCIS_10_2.mzML	SWATH_DCIS_11_1.mzML	SWATH_DCIS_11_2.mzML	SWATH_DCIS_12_1.mzML	SWATH_DCIS_12_2.mzML	SWATH_DCIS_13_1.mzML	SWATH_DCIS_13_2.mzML	SWATH_DCIS_14_1.mzML	SWATH_DCIS_14_2.mzML	SWATH_DCIS_15_1.mzML	SWATH_DCIS_15_2.mzML	SWATH_DCIS_16_1.mzML	SWATH_DCIS_16_2.mzML	SWATH_DCIS_17_1.mzML	SWATH_DCIS_17_2.mzML	SWATH_DCIS_17_3.mzML	SWATH_DCIS_18_1.mzML	SWATH_DCIS_18_2.mzML	SWATH_DCIS_19_1.mzML	SWATH_DCIS_19_2.mzML	SWATH_DCIS_20_1.mzML	SWATH_DCIS_20_2.mzML	SWATH_ERPR_1_1.mzML	SWATH_ERPR_1_2.mzML	SWATH_ERPR_2_1.mzML	SWATH_ERPR_2_2.mzML	SWATH_ERPR_3_1.mzML	SWATH_ERPR_3_2.mzML	SWATH_ERPR_4_1.mzML	SWATH_ERPR_4_2.mzML	SWATH_ERPR_5_1.mzML	SWATH_ERPR_5_2.mzML	SWATH_ERPR_6_1.mzML	SWATH_ERPR_6_2.mzML	SWATH_ERPR_7_1.mzML	SWATH_ERPR_7_2.mzML	SWATH_ERPR_8_1.mzML	SWATH_ERPR_8_2.mzML	SWATH_ERPR_9_1.mzML	SWATH_ERPR_9_2.mzML	SWATH_ERPR_10_1.mzML	SWATH_ERPR_10_2.mzML	SWATH_ERPR_11_1.mzML	SWATH_ERPR_11_2.mzML	SWATH_ERPR_12_1.mzML	SWATH_ERPR_12_2.mzML	SWATH_ERPR_13_1.mzML	SWATH_ERPR_13_2.mzML	SWATH_ERPRHer_1_1.mzML	SWATH_ERPRHer_1_2.mzML	SWATH_ERPRHer_2_1.mzML	SWATH_ERPRHer_2_2.mzML	SWATH_ERPRHer_3_1.mzML	SWATH_ERPRHer_3_2.mzML	SWATH_ERPRHer_4_1.mzML	SWATH_ERPRHer_4_2.mzML	SWATH_ERPRHer_5_1.mzML	SWATH_ERPRHer_5_2.mzML	SWATH_ERPRHer_6_1.mzML	SWATH_ERPRHer_6_2.mzML	SWATH_ERPRHer_7_1.mzML	SWATH_ERPRHer_7_2.mzML	SWATH_ERPRHer_8_1.mzML	SWATH_ERPRHer_8_2.mzML	SWATH_ERPRHer_9_1.mzML	SWATH_ERPRHer_9_2.mzML	SWATH_ERPRHer_10_1.mzML	SWATH_ERPRHer_10_2.mzML	SWATH_ERPRHer_11_1.mzML	SWATH_ERPRHer_11_2.mzML	SWATH_ERPRHer_12_1.mzML	SWATH_ERPRHer_12_2.mzML	SWATH_Her_1_1.mzML	SWATH_Her_1_2.mzML	SWATH_Her_2_1.mzML	SWATH_Her_2_2.mzML	SWATH_Her_3_1.mzML	SWATH_Her_3_2.mzML	SWATH_Her_4_1.mzML	SWATH_Her_4_2.mzML	SWATH_Her_5_1.mzML	SWATH_Her_5_2.mzML	SWATH_Her_6_1.mzML	SWATH_Her_6_2.mzML	SWATH_Her_7_1.mzML	SWATH_Her_7_2.mzML	SWATH_Her_8_1.mzML	SWATH_Her_8_2.mzML	SWATH_Her_9_1.mzML	SWATH_Her_9_2.mzML	SWATH_Her_10_1.mzML	SWATH_Her_10_2.mzML	SWATH_Her_11_1.mzML	SWATH_Her_11_2.mzML	SWATH_Her_12_1.mzML	SWATH_Her_12_2.mzML	SWATH_Her_13_1.mzML	SWATH_Her_13_2.mzML	SWATH_TN_2_1.mzML	SWATH_TN_2_2.mzML	SWATH_TN_3_1.mzML	SWATH_TN_3_2.mzML	SWATH_TN_4_1.mzML	SWATH_TN_4_2.mzML	SWATH_TN_5_1.mzML	SWATH_TN_5_2.mzML	SWATH_TN_6_1.mzML	SWATH_TN_6_2.mzML	SWATH_TN_9_1.mzML	SWATH_TN_9_2.mzML	SWATH_TN_10_1.mzML	SWATH_TN_10_2.mzML	SWATH_TN_13_1.mzML	SWATH_TN_13_2.mzML	SWATH_TN_12_1.mzML	SWATH_TN_12_2.mzML	SWATH_DCIS_4_1.mzML	SWATH_DCIS_4_2.mzML	SWATH_ERPRHer_13_1.mzML	SWATH_ERPRHer_13_2.mzML	SWATH_TN_1_1.mzML	SWATH_TN_1_2.mzML	SWATH_TN_7_1.mzML	SWATH_TN_7_2.mzML	SWATH_TN_8_1.mzML	SWATH_TN_8_2.mzML	SWATH_TN_11_1.mzML	SWATH_TN_11_2.mzML
Q07065		CKAP4	121.43611907959	131.51545715332	47.7265014648438	43.416618347168	165.999008178711	170.359985351563	78.9984436035156	70.9152603149414	56.7214279174805	37.2266998291016	73.6951904296875	71.4313812255859	45.3162231445313	44.6754341125488	60.8942527770996	60.902473449707	61.5395164489746	55.5875358581543	29.1073169708252	91.9313583374023	41.985595703125	43.1982536315918	142.805541992188	155.122528076172	52.1327705383301	58.1603507995605	70.6937789916992	72.9369659423828	50.8486671447754	113.840835571289	125.5478515625	121.024337768555	128.463470458984	55.1437721252441	36.9269104003906	56.2340812683105	48.6085395812988	57.4897651672363	99.5655746459961	52.0998420715332	50.6910018920898	86.2267379760742	98.3178329467773	Filtered	18.2888736724854	50.5511856079102	26.2507076263428	64.2576751708984	30.0522193908691	32.4392356872559	32.0201950073242	34.8609580993652	17.8601684570313	30.771614074707	24.3409519195557	35.2068748474121	24.227912902832	94.8026733398438	108.909469604492	54.9918975830078	49.0954437255859	38.6704216003418	42.1322288513184	100.893669128418	99.028190612793	Filtered	33.9992713928223	Filtered	21.6309986114502	50.6189804077148	36.8671646118164	39.2209320068359	33.6548538208008	40.2088737487793	26.1545009613037	22.7887916564941	27.3772296905518	76.8321304321289	55.2498779296875	19.296257019043	20.7373218536377	66.2976760864258	52.0364685058594	Filtered	25.7616481781006	45.9752807617188	34.6178359985352	57.5946350097656	32.0319557189941	109.664657592773	37.4332313537598	69.9844512939453	99.7605590820313	33.6264915466309	28.0599746704102	Filtered	Filtered	44.7948951721191	47.0367431640625	47.4238548278809	34.1200828552246	34.8403778076172	24.2272491455078	62.4283294677734	49.4442405700684	33.1206893920898	24.88844871521	70.2588577270508	52.8809509277344	55.5010566711426	32.8911933898926	44.6503410339355	28.5919075012207	51.7214431762695	37.9588432312012	60.2464027404785	16.2003898620605	64.1977157592773	19.8480491638184	48.1053199768066	43.8664398193359	29.4202690124512	15.9734506607056	112.415260314941	151.000152587891	51.3732681274414	75.3098983764648	46.7410087585449	33.9600639343262	48.4122467041016	109.137062072754	94.6588439941406	81.2850723266602	90.4739151000977	69.3155136108398	88.10009765625	84.3238906860352	24.765022277832	30.7098083496094	53.5483551025391	117.999717712402	72.3738708496094	87.5778884887695	63.6869316101074	137.274673461914
Q07507		DPT	707.675964355469	705.141662597656	792.691711425781	645.705871582031	355.016876220703	330.627960205078	700.169555664063	695.845153808594	500.834442138672	552.115417480469	505.332275390625	452.936004638672	500.425384521484	575.736938476563	205.513458251953	319.996337890625	677.708251953125	1216.50854492188	Filtered	380.402679443359	607.783325195313	669.741516113281	429.948944091797	403.847076416016	438.002807617188	520.180358886719	658.983276367188	765.436157226563	491.012084960938	845.488220214844	146.013702392578	167.035507202148	166.431945800781	454.989013671875	496.006408691406	226.277099609375	210.325286865234	690.892211914063	615.156799316406	183.920104980469	160.501174926758	Filtered	372.580749511719	487.033843994141	354.783203125	Filtered	Filtered	Filtered	Filtered	72.0388412475586	62.3208923339844	Filtered	274.098083496094	Filtered	Filtered	Filtered	Filtered	112.180404663086	124.231018066406	162.364151000977	586.416442871094	Filtered	129.913421630859	Filtered	176.196350097656	Filtered	Filtered	Filtered	Filtered	Filtered	186.122741699219	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	149.290344238281	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	243.551376342773	125.762466430664	Filtered	180.824584960938	199.417556762695	210.416946411133	Filtered	Filtered	Filtered	Filtered	Filtered	146.878723144531	Filtered	86.8623352050781	423.855804443359	245.824645996094	Filtered	Filtered	Filtered	Filtered	Filtered	142.681060791016	Filtered	345.776611328125	Filtered	Filtered	488.642028808594	531.95166015625	Filtered	Filtered	413.169677734375	448.939849853516	293.854187011719	283.595275878906	406.284454345703	498.835632324219	165.74658203125	Filtered	Filtered	Filtered	243.982864379883	146.860626220703	250.595794677734	327.332550048828	194.81396484375	166.494415283203
Q07812;Q07812-2;Q07812-5;Q07812-8		BAX	16.2249717712402	29.7107906341553	Filtered	Filtered	25.1607303619385	Filtered	57.4858322143555	27.6663951873779	Filtered	48.1594390869141	Filtered	Filtered	38.8363800048828	43.9171943664551	45.188045501709	85.8202743530273	Filtered	Filtered	Filtered	39.9943351745605	Filtered	Filtered	21.7087268829346	27.2739868164063	23.0219287872314	Filtered	Filtered	Filtered	70.9208374023438	Filtered	12.1445827484131	Filtered	47.2658081054688	Filtered	Filtered	36.5463523864746	70.1908645629883	26.069845199585	Filtered	46.1925659179688	50.431770324707	77.4628143310547	65.3318099975586	Filtered	Filtered	Filtered	34.4549255371094	Filtered	22.5896320343018	26.1443119049072	17.9539756774902	Filtered	Filtered	Filtered	53.0997543334961	Filtered	24.9407558441162	69.0860290527344	46.4927291870117	48.4589347839355	51.3971176147461	59.9340171813965	50.7480697631836	40.9469833374023	49.4191741943359	Filtered	Filtered	Filtered	Filtered	51.8865432739258	25.9040756225586	Filtered	Filtered	Filtered	Filtered	Filtered	24.2511310577393	32.1821098327637	Filtered	24.8465709686279	17.9946479797363	56.9514999389648	18.5511589050293	Filtered	Filtered	35.6889839172363	30.997522354126	29.6754379272461	16.63157081604	Filtered	Filtered	Filtered	Filtered	Filtered	18.7654762268066	Filtered	Filtered	30.2524490356445	37.6602745056152	Filtered	20.7305850982666	Filtered	Filtered	34.3655586242676	39.0582618713379	44.1318626403809	38.4049835205078	50.3730545043945	38.3293609619141	37.4880447387695	30.5253524780273	53.9545440673828	44.5607681274414	25.7911491394043	8.15303325653076	Filtered	Filtered	35.7726783752441	17.0088596343994	34.1495399475098	15.8614311218262	28.8713321685791	29.8998794555664	41.0965576171875	52.5039405822754	36.0371246337891	37.3713722229004	38.0164756774902	30.2047824859619	35.0597763061523	68.727180480957	45.0793190002441	46.5043411254883	70.2033081054688	Filtered	31.8300914764404	32.8467025756836	Filtered	Filtered	Filtered	90.8499908447266	35.7876625061035	32.8730964660645	51.1488304138184	Filtered
Q07954		LRP1	Filtered	Filtered	32.8055686950684	31.9393081665039	16.9538249969482	Filtered	39.3781814575195	Filtered	Filtered	24.4034442901611	Filtered	Filtered	Filtered	Filtered	24.1950359344482	49.0823783874512	Filtered	Filtered	Filtered	Filtered	29.7061767578125	Filtered	20.4234752655029	30.5936279296875	Filtered	Filtered	Filtered	Filtered	42.9483222961426	Filtered	89.1387634277344	104.677101135254	74.7016448974609	Filtered	Filtered	Filtered	7.9872841835022	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	14.4947147369385	9.05279922485352	Filtered	8.18459320068359	28.8921489715576	13.090856552124	Filtered	Filtered	Filtered	Filtered	Filtered	8.06432628631592	Filtered	Filtered	42.947021484375	Filtered	Filtered	24.3659954071045	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	2.05199861526489	Filtered	5.07506704330444	7.89081335067749	Filtered	10.8068294525146	Filtered	11.6855382919312	Filtered	Filtered	Filtered	Filtered	Filtered	12.0961503982544	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	4.09531545639038	Filtered	Filtered	Filtered	15.3242092132568	Filtered	3.78999876976013	Filtered	Filtered	Filtered	Filtered	Filtered	9.34984397888184	Filtered	13.7967042922974	Filtered	11.1285638809204	Filtered	7.39083337783813	Filtered	5.21349668502808	Filtered	Filtered	Filtered	Filtered	Filtered	42.428783416748	Filtered	8.28463363647461	Filtered	Filtered	Filtered	28.1187648773193	Filtered	4.38606834411621	11.7528114318848	27.7440776824951	Filtered	Filtered	Filtered	Filtered	24.4259490966797	27.3734016418457	Filtered	Filtered
Q07960		ARHGAP1	64.5605087280273	37.3740081787109	36.7259941101074	17.8617115020752	40.8101463317871	91.9216918945313	Filtered	Filtered	84.1514434814453	Filtered	Filtered	Filtered	Filtered	Filtered	15.9025211334229	34.7851753234863	Filtered	Filtered	Filtered	26.5080814361572	Filtered	36.6808891296387	26.4715194702148	46.3190155029297	Filtered	Filtered	33.6067886352539	Filtered	26.3747825622559	Filtered	86.2176666259766	131.716033935547	63.6142272949219	Filtered	Filtered	22.3233280181885	Filtered	Filtered	46.9025993347168	33.541431427002	59.0016555786133	39.8526229858398	112.254150390625	Filtered	Filtered	Filtered	22.112585067749	Filtered	Filtered	23.3691673278809	13.6068153381348	Filtered	Filtered	29.7674865722656	Filtered	Filtered	25.1344432830811	95.8274536132813	147.295043945313	59.2303619384766	61.4833068847656	Filtered	53.5466766357422	31.3057518005371	37.9967346191406	Filtered	Filtered	Filtered	Filtered	11.4853916168213	Filtered	Filtered	Filtered	Filtered	Filtered	26.7594470977783	4.22746801376343	25.8182735443115	24.9257736206055	Filtered	Filtered	6.76274251937866	14.2743606567383	Filtered	Filtered	Filtered	15.9850826263428	Filtered	8.69275856018066	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	18.9322338104248	22.3901844024658	12.6291236877441	Filtered	Filtered	23.4468879699707	Filtered	Filtered	Filtered	33.6964683532715	Filtered	35.5016555786133	Filtered	23.3336124420166	36.3750343322754	29.5636234283447	Filtered	Filtered	Filtered	19.4909248352051	39.180419921875	41.0213623046875	Filtered	16.1312026977539	32.2339553833008	Filtered	57.7826385498047	70.2341079711914	100.428932189941	27.1338310241699	35.1112937927246	52.2031326293945	56.877815246582	85.5546569824219	Filtered	Filtered	118.653289794922	46.5722732543945	Filtered	22.7856254577637	120.284461975098	231.394241333008	118.138748168945	52.0972480773926	98.2089080810547	Filtered
Q08211		DHX9	46.3846015930176	103.119293212891	90.0661468505859	43.073902130127	64.9838714599609	96.9731369018555	103.013160705566	34.6128082275391	58.7796401977539	44.0804710388184	65.4348678588867	78.4438629150391	48.2409820556641	71.7236022949219	57.1481666564941	109.977714538574	42.8160018920898	39.9878425598145	96.4139785766602	70.4208526611328	40.3660469055176	39.0407943725586	58.6024322509766	70.2736129760742	Filtered	Filtered	50.5699920654297	46.3571853637695	64.2804794311523	123.216850280762	85.0810317993164	29.6276073455811	64.3375625610352	53.7393341064453	33.5632514953613	81.5457305908203	74.6040344238281	42.9564552307129	57.3867530822754	76.1208114624023	82.1233444213867	57.6484107971191	64.5642929077148	Filtered	Filtered	60.4878463745117	60.1788902282715	138.079605102539	65.4785842895508	84.3265686035156	67.5155334472656	65.6046905517578	68.2718658447266	129.111389160156	86.2750473022461	62.6875343322754	71.2221908569336	127.887435913086	117.182159423828	70.1573791503906	51.4078178405762	61.5618705749512	63.784912109375	81.3157653808594	100.787170410156	149.443054199219	104.538795471191	130.629241943359	61.4274559020996	256.939788818359	94.5888671875	147.410659790039	110.648704528809	145.219711303711	93.1140594482422	92.2220916748047	66.8592834472656	89.4774169921875	74.381103515625	92.5759124755859	70.8533782958984	165.703308105469	85.5002593994141	119.682418823242	54.5651168823242	99.3622741699219	72.7228851318359	91.1358871459961	69.4060592651367	152.918502807617	77.5563201904297	126.252632141113	141.072708129883	146.747314453125	102.619674682617	68.4318161010742	43.5220146179199	83.9528503417969	108.656372070313	153.434600830078	83.8447952270508	73.9514923095703	59.9513549804688	118.712966918945	68.5198364257813	75.7253799438477	74.2268829345703	168.623199462891	98.0857696533203	98.3747329711914	78.5689086914063	100.362174987793	107.731132507324	104.355316162109	67.0544815063477	150.101318359375	72.4028472900391	178.44694519043	102.727447509766	90.1349105834961	78.9155654907227	93.1958389282227	77.5385894775391	167.241882324219	97.2292785644531	49.6931533813477	30.4826049804688	69.9617919921875	54.3840866088867	38.1695327758789	154.191650390625	51.6803970336914	97.30908203125	Filtered	101.245994567871	102.258148193359	109.625076293945	63.3534355163574	54.6266555786133	31.6933174133301	133.963409423828	71.7491683959961	69.8835067749023	31.7401962280273	87.64990234375
Q08257;Q08257-3		CRYZ	65.1795043945313	49.0611419677734	103.206001281738	77.7798538208008	48.703784942627	51.8937454223633	145.976058959961	79.1479797363281	229.402648925781	172.61474609375	63.3108139038086	Filtered	66.3968887329102	72.6837539672852	88.339225769043	87.7359466552734	72.8175659179688	87.7100143432617	Filtered	52.8061180114746	105.939140319824	96.0476226806641	34.8877944946289	38.9197883605957	Filtered	Filtered	101.399276733398	108.479377746582	208.670181274414	386.803314208984	60.7163200378418	Filtered	37.4398956298828	101.194702148438	81.8162841796875	75.2859802246094	80.5062408447266	72.5885772705078	49.6453819274902	37.4377555847168	36.861442565918	38.2556266784668	65.4951019287109	Filtered	Filtered	Filtered	Filtered	Filtered	12.311900138855	36.6435241699219	25.1189041137695	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	51.4433784484863	49.0129814147949	Filtered	74.2520523071289	65.1625442504883	40.2431221008301	50.2188034057617	Filtered	Filtered	Filtered	Filtered	Filtered	57.1061248779297	45.7069053649902	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	121.256370544434	44.5889549255371	Filtered	Filtered	Filtered	Filtered	Filtered	8.1174373626709	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	34.7800331115723	97.9325256347656	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	118.5166015625	43.4438323974609	Filtered	Filtered	Filtered	10.1669244766235	Filtered	42.707691192627	Filtered	Filtered	129.413635253906	89.7206954956055	Filtered	91.5765609741211	117.133865356445	82.0444946289063	Filtered	Filtered	Filtered	121.037879943848	42.1434020996094	85.0081405639648	71.0282897949219	Filtered	37.198299407959	33.1851768493652	Filtered	Filtered	87.6469421386719	Filtered	Filtered	Filtered	Filtered	Filtered
Q08380		LGALS3BP	255.319259643555	297.666015625	185.068664550781	81.7286682128906	771.493530273438	1593.53735351563	207.492218017578	193.563949584961	262.683715820313	131.034225463867	1515.45190429688	857.572937011719	270.106781005859	263.410736083984	101.32852935791	125.483489990234	101.673416137695	412.362365722656	Filtered	1521.81030273438	97.8852386474609	115.157577514648	802.572998046875	807.007202148438	71.5749816894531	Filtered	167.730224609375	152.252716064453	135.832992553711	236.401901245117	225.207992553711	389.565734863281	381.792602539063	199.842483520508	195.689193725586	100.848274230957	111.078010559082	205.191543579102	288.449005126953	67.4574432373047	70.5572509765625	117.554725646973	215.381057739258	142.132919311523	112.894027709961	117.894599914551	112.429824829102	70.873779296875	75.8836364746094	98.2174530029297	72.2366256713867	123.072082519531	126.670997619629	54.8262977600098	112.150520324707	166.125137329102	251.996765136719	174.249786376953	148.943420410156	100.202766418457	213.81315612793	101.988609313965	89.5352630615234	226.11589050293	228.745300292969	162.000564575195	184.83381652832	126.019157409668	102.957664489746	184.951766967773	100.006477355957	81.7101974487305	66.3671646118164	67.4216690063477	55.018180847168	94.9069900512695	101.455940246582	105.210983276367	94.1914367675781	63.8405990600586	65.0172271728516	148.345657348633	98.0875701904297	277.380737304688	215.396209716797	102.019592285156	74.6291885375977	192.440002441406	80.734130859375	142.762161254883	112.268531799316	62.9963150024414	Filtered	83.4877166748047	100.349273681641	Filtered	52.3701705932617	40.9063568115234	38.2833862304688	69.6774978637695	90.0951232910156	118.313179016113	110.90258026123	156.880447387695	86.9707107543945	59.7116050720215	56.3608283996582	147.880004882813	117.383361816406	130.661483764648	71.7990798950195	131.147003173828	154.925720214844	91.9141464233398	115.716934204102	138.928024291992	85.0070953369141	140.605834960938	80.9576568603516	193.452362060547	229.662124633789	156.986862182617	110.02188873291	92.4916076660156	245.099273681641	70.9142608642578	154.592910766602	97.6716613769531	100.185028076172	78.0844802856445	85.7107391357422	106.590621948242	133.718765258789	109.22395324707	201.689208984375	99.0081176757813	67.4580612182617	127.604019165039	278.999420166016	169.668014526367	68.0952606201172	202.369781494141	262.578308105469	66.8966369628906	79.4962921142578
Q09028;Q09028-3		RBBP4	15.7429599761963	Filtered	8.89607524871826	12.9248476028442	18.303991317749	36.4809875488281	17.0127658843994	13.3214540481567	24.9652500152588	12.3713684082031	20.7909393310547	21.9511070251465	14.0628051757813	Filtered	24.3557014465332	24.2584648132324	9.62373924255371	Filtered	Filtered	Filtered	13.0959167480469	8.84368324279785	23.0969524383545	28.1368980407715	Filtered	Filtered	13.5632467269897	Filtered	17.0256843566895	Filtered	14.1977500915527	21.3944034576416	21.16481590271	11.9910621643066	12.0609836578369	26.4369430541992	20.9386310577393	11.520791053772	9.61667442321777	19.7411937713623	18.7194519042969	Filtered	Filtered	Filtered	25.3372459411621	33.216480255127	24.9527187347412	45.9885215759277	37.427978515625	46.8456649780273	27.8652629852295	Filtered	24.8459720611572	35.0911979675293	39.4684867858887	Filtered	26.8437938690186	27.0471363067627	15.180347442627	43.5314445495605	30.9754219055176	104.293350219727	38.2145805358887	26.9867496490479	35.5583419799805	Filtered	40.5391540527344	48.1574287414551	31.2369518280029	60.4911499023438	22.098108291626	68.3156967163086	28.2878704071045	Filtered	Filtered	11.5024757385254	Filtered	40.9197235107422	48.8220062255859	34.017147064209	70.330680847168	65.1834030151367	35.9205665588379	Filtered	13.6505117416382	56.8093795776367	17.8368091583252	54.431022644043	25.8511753082275	75.2629241943359	45.2885856628418	Filtered	Filtered	105.747901916504	51.4467849731445	Filtered	Filtered	77.7373275756836	76.9504547119141	48.8187026977539	30.3869724273682	41.4777412414551	Filtered	30.0534191131592	18.1759147644043	50.0396499633789	27.7331390380859	42.4226989746094	46.8070602416992	39.5626373291016	30.9437236785889	64.4838638305664	48.0130500793457	Filtered	22.2889366149902	Filtered	25.4101676940918	42.4571380615234	26.5548629760742	20.0650405883789	17.9657363891602	33.9357872009277	32.1007843017578	34.3048400878906	43.556770324707	23.374568939209	Filtered	35.7970199584961	17.9273147583008	26.3389530181885	83.4267807006836	Filtered	10.3632316589355	Filtered	Filtered	21.1796531677246	23.2004356384277	Filtered	Filtered	41.1128425598145	Filtered	17.3238525390625	16.6361541748047	35.5057945251465	101.655578613281
Q09666		AHNAK	113.767700195313	151.877136230469	270.515716552734	204.4736328125	152.886169433594	135.042297363281	191.372467041016	132.685440063477	248.866928100586	188.055267333984	217.908462524414	212.666595458984	249.091323852539	350.036315917969	207.8857421875	209.154922485352	204.515716552734	257.449401855469	74.6383056640625	168.302673339844	141.609420776367	201.162094116211	113.632125854492	129.270370483398	121.295669555664	146.288604736328	137.259262084961	180.17756652832	172.495269775391	250.715484619141	455.632720947266	398.849060058594	464.07177734375	184.397872924805	141.421417236328	230.062286376953	171.059661865234	146.604034423828	121.095237731934	204.567367553711	219.428024291992	251.299880981445	229.698303222656	227.320343017578	188.532852172852	174.940719604492	85.2187957763672	150.952056884766	79.1195068359375	71.7458419799805	53.0256385803223	111.825904846191	100.669692993164	159.572967529297	72.8087921142578	131.496109008789	91.8700332641602	304.664916992188	217.509582519531	128.604965209961	188.986877441406	126.875686645508	112.664093017578	200.039245605469	202.238159179688	144.775283813477	115.311599731445	154.928207397461	120.405563354492	127.189651489258	74.1991729736328	100.176345825195	111.367347717285	146.864608764648	107.796920776367	178.732696533203	98.1806411743164	138.636611938477	93.8827133178711	92.7478256225586	121.687065124512	140.135848999023	75.1699981689453	144.506134033203	80.8306655883789	100.860939025879	86.5109329223633	97.2829360961914	85.930549621582	135.830810546875	130.030853271484	103.302589416504	62.2764549255371	76.3672866821289	74.3849105834961	49.7491264343262	107.558616638184	93.7459335327148	204.191696166992	108.863143920898	62.9115295410156	86.7481231689453	76.6253509521484	77.5546798706055	83.8439025878906	122.991981506348	79.9059448242188	128.276397705078	68.3039321899414	95.0509262084961	71.3770370483398	138.638824462891	83.1136627197266	127.195434570313	93.3075180053711	152.574035644531	102.228462219238	184.705947875977	131.223403930664	86.3985900878906	91.3026504516602	152.243026733398	108.192489624023	127.578506469727	198.80778503418	183.946212768555	473.665374755859	175.076080322266	85.0588226318359	169.967407226563	164.987640380859	264.2978515625	402.978729248047	257.935455322266	363.594909667969	356.505218505859	324.718231201172	141.569534301758	185.058929443359	140.185791015625	316.075866699219	332.642303466797	384.022033691406	195.594055175781	210.448364257813
Q12905		ILF2	123.674156188965	130.173934936523	109.364784240723	90.7510604858398	42.8557662963867	44.9034652709961	103.205062866211	85.9206161499023	119.827514648438	151.516021728516	115.657859802246	113.220909118652	161.420166015625	139.122497558594	74.065673828125	119.541648864746	58.2113189697266	82.285888671875	Filtered	61.0231590270996	103.413848876953	116.535903930664	50.0804176330566	49.1887016296387	Filtered	50.0320854187012	104.458740234375	135.431915283203	70.2062225341797	94.0711288452148	127.9677734375	Filtered	95.3866577148438	131.731353759766	78.1152420043945	71.063720703125	56.0761451721191	56.2501792907715	133.546813964844	95.0179672241211	87.8632202148438	114.897514343262	113.942939758301	Filtered	Filtered	Filtered	70.3255233764648	Filtered	25.4263134002686	61.5551452636719	78.9580841064453	115.720306396484	59.9982528686523	73.7402267456055	78.236198425293	67.0763168334961	79.9212646484375	210.313385009766	190.999923706055	90.2898483276367	Filtered	49.0113716125488	73.7973403930664	63.5387191772461	94.802734375	116.655143737793	86.3236618041992	105.373840332031	60.6823577880859	Filtered	37.1989860534668	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	52.549373626709	45.3171424865723	70.2702789306641	33.1596145629883	117.433860778809	90.4992828369141	Filtered	47.5463409423828	41.8497848510742	29.8783645629883	68.1330642700195	41.0639457702637	Filtered	16.6162166595459	Filtered	Filtered	66.5669174194336	31.7565288543701	Filtered	Filtered	60.5824661254883	Filtered	85.4588241577148	61.1364593505859	62.6872444152832	73.1583480834961	101.989112854004	85.0868453979492	164.993209838867	77.6432571411133	104.697105407715	50.7983322143555	138.961898803711	53.3153457641602	151.576110839844	62.1478271484375	100.554748535156	90.1105499267578	Filtered	31.910457611084	Filtered	28.1290321350098	85.6437683105469	128.783355712891	157.029571533203	62.7185745239258	123.510803222656	309.859924316406	69.720588684082	111.952285766602	114.574768066406	64.01708984375	65.4738998413086	196.837203979492	93.7821731567383	115.580131530762	77.2772445678711	98.2695999145508	73.5307922363281	73.1436920166016	Filtered	Filtered	78.2313613891602	166.299255371094	61.8561668395996	73.6160736083984	53.0273361206055	Filtered
